#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABRACL	TMX1	9606.ENSP00000356632	9606.ENSP00000393316	0	0	0	0	0.133	0	0	0.358	0.419
KIF14	NUF2	9606.ENSP00000356319	9606.ENSP00000271452	0	0	0	0	0.696	0.138	0	0.399	0.829
KIF14	SPC25	9606.ENSP00000356319	9606.ENSP00000282074	0	0	0	0	0.346	0	0	0.166	0.432
KIF14	VILL	9606.ENSP00000356319	9606.ENSP00000283713	0	0	0	0	0	0	0	0.413	0.413
KIF14	MELK	9606.ENSP00000356319	9606.ENSP00000298048	0	0	0	0	0.796	0	0	0.306	0.852
KIF14	TPX2	9606.ENSP00000356319	9606.ENSP00000300403	0	0	0	0	0.793	0.270	0	0.340	0.892
KIF14	SHCBP1	9606.ENSP00000356319	9606.ENSP00000306473	0	0	0	0	0.621	0.295	0	0.111	0.742
KIF14	KIF15	9606.ENSP00000356319	9606.ENSP00000324020	0	0	0	0.586	0.793	0	0	0.696	0.852
KIF14	SKA2	9606.ENSP00000356319	9606.ENSP00000333433	0	0	0	0	0.156	0	0	0.455	0.521
KIF14	RRM2	9606.ENSP00000356319	9606.ENSP00000353770	0	0	0	0	0.705	0	0	0.181	0.748
KIF14	NEK2	9606.ENSP00000356319	9606.ENSP00000355966	0	0	0	0	0.804	0.058	0	0.335	0.866
KIF14	RAD54L	9606.ENSP00000356319	9606.ENSP00000361043	0	0	0	0	0.433	0.081	0	0.103	0.492
KIF14	PTTG1	9606.ENSP00000356319	9606.ENSP00000377536	0	0	0	0	0.665	0	0	0.213	0.725
KIF14	PBK	9606.ENSP00000356319	9606.ENSP00000428489	0	0	0	0	0.784	0.104	0	0.243	0.840
KIF14	MCM10	9606.ENSP00000356319	9606.ENSP00000418268	0	0	0	0	0.787	0	0	0.287	0.841
KIF14	TOP2A	9606.ENSP00000356319	9606.ENSP00000411532	0	0	0	0	0.792	0.270	0	0.332	0.890
KIF14	KIF20A	9606.ENSP00000356319	9606.ENSP00000378356	0	0	0	0.571	0.810	0.356	0	0.915	0.922
KIF14	TTK	9606.ENSP00000356319	9606.ENSP00000358813	0	0	0	0	0.849	0.352	0	0.375	0.933
KIF15	MYBL2	9606.ENSP00000324020	9606.ENSP00000217026	0	0	0	0	0.384	0	0	0.235	0.509
KIF15	NCAPH	9606.ENSP00000324020	9606.ENSP00000240423	0	0	0	0	0.918	0.150	0	0.464	0.959
KIF15	MND1	9606.ENSP00000324020	9606.ENSP00000240488	0	0	0	0	0.783	0	0	0	0.783
KIF15	NCAPG	9606.ENSP00000324020	9606.ENSP00000251496	0	0	0	0	0.977	0.077	0	0.490	0.988
KIF15	NDC80	9606.ENSP00000324020	9606.ENSP00000261597	0	0	0	0	0.924	0.181	0	0.453	0.963
KIF15	MCM4	9606.ENSP00000324020	9606.ENSP00000262105	0	0	0	0	0.592	0.057	0	0.066	0.609
KIF15	NUF2	9606.ENSP00000324020	9606.ENSP00000271452	0	0	0	0	0.756	0.138	0	0.497	0.885
KIF15	SPC25	9606.ENSP00000324020	9606.ENSP00000282074	0	0	0	0	0.726	0	0	0.167	0.762
KIF15	MELK	9606.ENSP00000324020	9606.ENSP00000298048	0	0	0	0	0.824	0	0	0.344	0.879
KIF15	TPX2	9606.ENSP00000324020	9606.ENSP00000300403	0	0	0	0	0.820	0	0.900	0.948	0.999
KIF15	NUDT6	9606.ENSP00000324020	9606.ENSP00000306070	0	0	0	0	0.061	0	0	0.418	0.430
KIF15	SHCBP1	9606.ENSP00000324020	9606.ENSP00000306473	0	0	0	0	0.649	0.075	0	0.278	0.745
KIF15	UHRF1	9606.ENSP00000324020	9606.ENSP00000479617	0	0	0	0	0.492	0	0	0.095	0.521
KIF15	MTFR2	9606.ENSP00000324020	9606.ENSP00000395232	0	0	0	0	0.524	0	0	0.177	0.591
KIF15	SPC24	9606.ENSP00000324020	9606.ENSP00000465075	0	0	0	0	0.414	0	0	0.339	0.596
KIF15	RAD54L	9606.ENSP00000324020	9606.ENSP00000361043	0	0	0	0	0.698	0.081	0	0.234	0.769
KIF15	PTTG1	9606.ENSP00000324020	9606.ENSP00000377536	0	0	0	0	0.698	0	0	0.271	0.771
KIF15	MCM10	9606.ENSP00000324020	9606.ENSP00000418268	0	0	0	0	0.792	0	0	0.219	0.831
KIF15	PBK	9606.ENSP00000324020	9606.ENSP00000428489	0	0	0	0	0.847	0.104	0	0.321	0.899
KIF15	RRM2	9606.ENSP00000324020	9606.ENSP00000353770	0	0	0	0	0.889	0	0	0.193	0.906
KIF15	NEK2	9606.ENSP00000324020	9606.ENSP00000355966	0	0	0	0	0.852	0.058	0	0.400	0.909
KIF15	NUMA1	9606.ENSP00000324020	9606.ENSP00000377298	0	0	0	0	0.066	0	0.900	0.250	0.923
KIF15	TOP2A	9606.ENSP00000324020	9606.ENSP00000411532	0	0	0	0	0.928	0	0	0.398	0.954
KIF15	KIF20A	9606.ENSP00000324020	9606.ENSP00000378356	0	0	0	0.578	0.914	0	0.500	0.521	0.964
KIF15	TTK	9606.ENSP00000324020	9606.ENSP00000358813	0	0	0	0	0.929	0.150	0	0.485	0.966
KIF20A	MYBL2	9606.ENSP00000378356	9606.ENSP00000217026	0	0	0	0	0.548	0	0	0.234	0.639
KIF20A	NCAPH	9606.ENSP00000378356	9606.ENSP00000240423	0	0	0	0	0.812	0.245	0	0.379	0.904
KIF20A	MND1	9606.ENSP00000378356	9606.ENSP00000240488	0	0	0	0	0.565	0	0	0	0.565
KIF20A	NCAPG	9606.ENSP00000378356	9606.ENSP00000251496	0	0	0	0	0.948	0.077	0	0.471	0.972
KIF20A	NDC80	9606.ENSP00000378356	9606.ENSP00000261597	0	0	0	0	0.931	0.181	0	0.298	0.957
KIF20A	MCM4	9606.ENSP00000378356	9606.ENSP00000262105	0	0	0	0	0.838	0.282	0	0.198	0.899
KIF20A	NUF2	9606.ENSP00000378356	9606.ENSP00000271452	0	0	0	0	0.826	0.138	0	0.533	0.924
KIF20A	SPC25	9606.ENSP00000378356	9606.ENSP00000282074	0	0	0	0	0.639	0	0	0.150	0.680
KIF20A	MELK	9606.ENSP00000378356	9606.ENSP00000298048	0	0	0	0	0.909	0	0	0.427	0.945
KIF20A	TPX2	9606.ENSP00000378356	9606.ENSP00000300403	0	0	0	0	0.958	0.270	0	0.560	0.985
KIF20A	SHCBP1	9606.ENSP00000378356	9606.ENSP00000306473	0	0	0	0	0.916	0.152	0	0.204	0.939
KIF20A	PDS5B	9606.ENSP00000378356	9606.ENSP00000313851	0	0	0	0	0.246	0.270	0	0.064	0.440
KIF20A	RRM2	9606.ENSP00000378356	9606.ENSP00000353770	0	0	0	0	0.928	0	0	0.398	0.955
KIF20A	NEK2	9606.ENSP00000378356	9606.ENSP00000355966	0	0	0	0	0.923	0.058	0	0.478	0.959
KIF20A	TTK	9606.ENSP00000378356	9606.ENSP00000358813	0	0	0	0	0.920	0.150	0	0.529	0.965
KIF20A	RAD54L	9606.ENSP00000378356	9606.ENSP00000361043	0	0	0	0	0.644	0.081	0	0.323	0.759
KIF20A	NUMA1	9606.ENSP00000378356	9606.ENSP00000377298	0	0	0	0	0	0.499	0	0.237	0.601
KIF20A	PTTG1	9606.ENSP00000378356	9606.ENSP00000377536	0	0	0	0	0.916	0	0	0.437	0.951
KIF20A	MTFR2	9606.ENSP00000378356	9606.ENSP00000395232	0	0	0	0	0.529	0	0	0.051	0.533
KIF20A	SPC24	9606.ENSP00000378356	9606.ENSP00000465075	0	0	0	0	0.446	0	0	0.343	0.620
KIF20A	UHRF1	9606.ENSP00000378356	9606.ENSP00000479617	0	0	0	0	0.753	0	0	0.125	0.775
KIF20A	MCM10	9606.ENSP00000378356	9606.ENSP00000418268	0	0	0	0	0.801	0	0	0.264	0.847
KIF20A	PBK	9606.ENSP00000378356	9606.ENSP00000428489	0	0	0	0	0.935	0.104	0	0.455	0.966
KIF20A	TOP2A	9606.ENSP00000378356	9606.ENSP00000411532	0	0	0	0	0.972	0.270	0	0.541	0.990
KISS1R	LIN28B	9606.ENSP00000234371	9606.ENSP00000344401	0	0	0	0	0.062	0.062	0	0.383	0.410
KISS1R	PIK3R3	9606.ENSP00000234371	9606.ENSP00000262741	0	0	0	0	0	0.056	0.800	0	0.803
KRT6A	S100A2	9606.ENSP00000369317	9606.ENSP00000357697	0	0	0	0	0.559	0	0	0.288	0.673
LAMP5	RORB	9606.ENSP00000246070	9606.ENSP00000366093	0	0	0	0	0.098	0	0	0.447	0.480
LCAT	LIPG	9606.ENSP00000264005	9606.ENSP00000261292	0	0	0	0	0.062	0	0	0.686	0.692
LCAT	NQO1	9606.ENSP00000264005	9606.ENSP00000319788	0	0	0	0	0	0	0	0.402	0.402
LCAT	SREBF1	9606.ENSP00000264005	9606.ENSP00000348069	0	0	0	0	0.062	0	0	0.400	0.413
LCAT	NDST2	9606.ENSP00000264005	9606.ENSP00000310657	0	0	0	0	0	0	0	0.451	0.451
LCAT	PEX3	9606.ENSP00000264005	9606.ENSP00000356563	0	0	0	0	0.062	0	0.720	0	0.726
LCN2	MMP2	9606.ENSP00000362108	9606.ENSP00000219070	0	0	0	0	0	0.270	0.900	0.671	0.973
LCN2	LTF	9606.ENSP00000362108	9606.ENSP00000231751	0	0	0	0	0.187	0.154	0	0.556	0.667
LCN2	MMP1	9606.ENSP00000362108	9606.ENSP00000322788	0	0	0	0	0.052	0	0.900	0.508	0.949
LCN2	S100A9	9606.ENSP00000362108	9606.ENSP00000357727	0	0	0	0	0.227	0	0	0.370	0.492
LCN2	MMP9	9606.ENSP00000362108	9606.ENSP00000361405	0	0	0	0	0.096	0.670	0.900	0.989	0.999
LCN2	RARRES2	9606.ENSP00000362108	9606.ENSP00000418009	0	0	0	0	0.062	0	0	0.465	0.476
LCN2	TFF3	9606.ENSP00000362108	9606.ENSP00000430690	0	0	0	0	0.097	0	0	0.531	0.558
LCN2	SPP1	9606.ENSP00000362108	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.606	0.614
LGALS4	TES	9606.ENSP00000302100	9606.ENSP00000350937	0	0	0	0	0	0	0	0.409	0.408
LGALS4	TCF20	9606.ENSP00000302100	9606.ENSP00000352463	0	0	0	0	0	0	0	0.425	0.425
LGALS4	PAX6	9606.ENSP00000302100	9606.ENSP00000404100	0	0	0	0	0	0	0	0.444	0.444
LGALS4	TET2	9606.ENSP00000302100	9606.ENSP00000442788	0	0	0	0	0	0	0	0.454	0.454
LGALS4	PGR	9606.ENSP00000302100	9606.ENSP00000325120	0	0	0	0	0	0.056	0	0.494	0.502
LIN28B	SBF2	9606.ENSP00000344401	9606.ENSP00000256190	0	0	0	0	0	0	0	0.642	0.642
LIN28B	PER1	9606.ENSP00000344401	9606.ENSP00000314420	0	0	0	0	0	0	0	0.424	0.424
LIPG	TXNL1	9606.ENSP00000261292	9606.ENSP00000217515	0	0	0	0	0	0	0	0.644	0.644
LIPG	SERP2	9606.ENSP00000261292	9606.ENSP00000368477	0	0	0	0	0	0	0	0.553	0.553
LRFN5	PCDH10	9606.ENSP00000298119	9606.ENSP00000264360	0	0	0	0	0.201	0.056	0	0.270	0.402
LRFN5	PTPRF	9606.ENSP00000298119	9606.ENSP00000353030	0	0	0	0	0	0.791	0	0.270	0.840
LRRK2	PDK4	9606.ENSP00000298910	9606.ENSP00000005178	0.048	0	0	0	0.123	0.248	0	0.188	0.422
LRRK2	MAPK1	9606.ENSP00000298910	9606.ENSP00000215832	0	0	0	0.583	0	0.433	0	0.338	0.507
LRRK2	PPIF	9606.ENSP00000298910	9606.ENSP00000225174	0.044	0	0	0	0	0.354	0	0.207	0.468
LRRK2	RASD1	9606.ENSP00000298910	9606.ENSP00000225688	0.045	0	0	0	0.062	0.344	0	0.244	0.496
LRRK2	RERGL	9606.ENSP00000298910	9606.ENSP00000229002	0.045	0	0	0	0.062	0.344	0	0.137	0.425
LRRK2	VDAC1	9606.ENSP00000298910	9606.ENSP00000265333	0	0	0	0	0	0.496	0	0.401	0.685
LRRK2	SNRNP200	9606.ENSP00000298910	9606.ENSP00000317123	0	0	0	0	0.064	0.400	0	0.055	0.423
LRRK2	P4HB	9606.ENSP00000298910	9606.ENSP00000327801	0.046	0	0	0	0.062	0.345	0	0.131	0.423
LRRK2	MAT2A	9606.ENSP00000298910	9606.ENSP00000303147	0.150	0	0	0	0.060	0.300	0	0.095	0.426
LRRK2	TTK	9606.ENSP00000298910	9606.ENSP00000358813	0	0	0	0	0.062	0.143	0	0.445	0.516
LRRK2	YWHAZ	9606.ENSP00000298910	9606.ENSP00000379287	0	0	0	0	0.064	0.910	0	0.460	0.950
LRRN1	ZMAT3	9606.ENSP00000314901	9606.ENSP00000311221	0	0	0	0	0	0	0	0.436	0.436
LTF	MMP9	9606.ENSP00000231751	9606.ENSP00000361405	0	0	0	0	0.153	0	0	0.337	0.415
LTF	S100A9	9606.ENSP00000231751	9606.ENSP00000357727	0	0	0	0	0.202	0.080	0	0.446	0.558
LYN	MAPK1	9606.ENSP00000428924	9606.ENSP00000215832	0	0	0.319	0.622	0	0.351	0.900	0.401	0.948
LYN	PIK3R3	9606.ENSP00000428924	9606.ENSP00000262741	0	0	0	0	0	0.316	0.800	0.156	0.874
LYN	PLAUR	9606.ENSP00000428924	9606.ENSP00000339328	0	0	0	0	0.091	0.486	0	0.155	0.570
LYN	MME	9606.ENSP00000428924	9606.ENSP00000418525	0	0	0	0	0	0.486	0	0.967	0.982
LYPD1	PLAUR	9606.ENSP00000380605	9606.ENSP00000339328	0	0	0	0	0	0	0	0.640	0.640
LYPLAL1	SEC16B	9606.ENSP00000355895	9606.ENSP00000308339	0	0	0	0	0	0	0	0.564	0.564
LYST	MND1	9606.ENSP00000374443	9606.ENSP00000240488	0	0	0	0	0	0	0	0.422	0.422
MAGEL2	PEG3	9606.ENSP00000433433	9606.ENSP00000326581	0	0	0	0	0.077	0	0	0.456	0.476
MAGEL2	NSMCE4A	9606.ENSP00000433433	9606.ENSP00000358019	0	0	0	0	0.062	0.277	0	0.475	0.612
MAPK1	MMP9	9606.ENSP00000215832	9606.ENSP00000361405	0	0	0	0	0.049	0	0	0.419	0.424
MAPK1	TOP2A	9606.ENSP00000215832	9606.ENSP00000411532	0	0	0	0	0.064	0.345	0	0.150	0.433
MAPK1	VDAC1	9606.ENSP00000215832	9606.ENSP00000265333	0	0	0	0	0	0.346	0	0.184	0.443
MAPK1	PPIF	9606.ENSP00000215832	9606.ENSP00000225174	0	0	0	0	0	0.056	0	0.463	0.471
MAPK1	NEK2	9606.ENSP00000215832	9606.ENSP00000355966	0	0	0.262	0.634	0.063	0.346	0	0.338	0.481
MAPK1	SREBF1	9606.ENSP00000215832	9606.ENSP00000348069	0	0	0	0	0.055	0.479	0	0.174	0.558
MAPK1	PTPRF	9606.ENSP00000215832	9606.ENSP00000353030	0	0	0	0	0.059	0.555	0	0.106	0.593
MAPK1	PAK3	9606.ENSP00000215832	9606.ENSP00000353864	0	0	0.275	0.639	0.062	0.533	0	0.192	0.607
MAPK1	PLA2G4C	9606.ENSP00000215832	9606.ENSP00000472546	0	0	0	0	0	0	0.600	0.066	0.610
MAPK1	SDC1	9606.ENSP00000215832	9606.ENSP00000370542	0	0	0	0	0.064	0	0.900	0.148	0.913
MAPK1	RUNX2	9606.ENSP00000215832	9606.ENSP00000360493	0	0	0	0	0	0.078	0.900	0.261	0.925
MAPK1	RPS6KA6	9606.ENSP00000215832	9606.ENSP00000262752	0	0	0	0.667	0.062	0.320	0.900	0.242	0.935
MAPK1	PGR	9606.ENSP00000215832	9606.ENSP00000325120	0	0	0	0	0	0.317	0.900	0.253	0.944
MAPK1	YWHAZ	9606.ENSP00000215832	9606.ENSP00000379287	0	0	0	0	0.136	0.179	0.900	0.388	0.950
MAPK1	RPS6KA2	9606.ENSP00000215832	9606.ENSP00000427015	0	0	0	0.656	0.062	0.905	0.900	0.664	0.992
MAPRE1	NDC80	9606.ENSP00000364721	9606.ENSP00000261597	0	0	0	0	0.089	0.597	0	0.231	0.693
MAPRE1	TUBGCP3	9606.ENSP00000364721	9606.ENSP00000261965	0	0	0	0	0.139	0.102	0	0.544	0.617
MAPRE1	NUF2	9606.ENSP00000364721	9606.ENSP00000271452	0	0	0	0	0.121	0	0	0.381	0.433
MAPRE1	TUBE1	9606.ENSP00000364721	9606.ENSP00000357651	0	0	0	0	0.066	0.349	0	0.316	0.548
MAPRE1	YWHAZ	9606.ENSP00000364721	9606.ENSP00000379287	0	0	0	0	0.171	0.370	0	0.126	0.504
MARCKS	TRPC1	9606.ENSP00000478061	9606.ENSP00000419313	0	0	0	0	0	0	0	0.713	0.713
MAT2A	METTL3	9606.ENSP00000303147	9606.ENSP00000298717	0	0	0	0	0	0	0	0.517	0.517
MCFD2	YKT6	9606.ENSP00000386651	9606.ENSP00000223369	0	0	0	0	0.068	0	0.600	0	0.611
MCFD2	SEC16B	9606.ENSP00000386651	9606.ENSP00000308339	0	0	0	0	0.062	0	0.600	0	0.608
MCM10	MYBL2	9606.ENSP00000418268	9606.ENSP00000217026	0	0	0	0	0.543	0	0	0.319	0.676
MCM10	NCAPH	9606.ENSP00000418268	9606.ENSP00000240423	0	0	0	0	0.587	0	0	0.217	0.662
MCM10	MND1	9606.ENSP00000418268	9606.ENSP00000240488	0	0	0	0	0.564	0	0	0	0.564
MCM10	NCAPG	9606.ENSP00000418268	9606.ENSP00000251496	0	0	0	0	0.815	0	0	0.195	0.845
MCM10	NDC80	9606.ENSP00000418268	9606.ENSP00000261597	0	0	0	0	0.735	0	0	0.095	0.750
MCM10	MCM4	9606.ENSP00000418268	9606.ENSP00000262105	0	0	0	0	0.731	0.917	0.600	0.947	0.999
MCM10	NUF2	9606.ENSP00000418268	9606.ENSP00000271452	0	0	0	0	0.563	0	0	0.225	0.647
MCM10	SPC25	9606.ENSP00000418268	9606.ENSP00000282074	0	0	0	0	0.633	0	0	0.125	0.665
MCM10	MELK	9606.ENSP00000418268	9606.ENSP00000298048	0	0	0	0	0.816	0	0	0.260	0.858
MCM10	TPX2	9606.ENSP00000418268	9606.ENSP00000300403	0	0	0	0	0.785	0	0	0.218	0.825
MCM10	SHCBP1	9606.ENSP00000418268	9606.ENSP00000306473	0	0	0	0	0.640	0	0	0.211	0.703
MCM10	RRM2	9606.ENSP00000418268	9606.ENSP00000353770	0	0	0	0	0.803	0	0	0.473	0.892
MCM10	NEK2	9606.ENSP00000418268	9606.ENSP00000355966	0	0	0	0	0.661	0	0	0.137	0.695
MCM10	TTK	9606.ENSP00000418268	9606.ENSP00000358813	0	0	0	0	0.824	0	0	0.297	0.871
MCM10	RAD54L	9606.ENSP00000418268	9606.ENSP00000361043	0	0	0	0	0.686	0.060	0	0.342	0.789
MCM10	PTTG1	9606.ENSP00000418268	9606.ENSP00000377536	0	0	0	0	0.556	0	0	0.282	0.667
MCM10	MTFR2	9606.ENSP00000418268	9606.ENSP00000395232	0	0	0	0	0.370	0	0	0.143	0.437
MCM10	TOP2A	9606.ENSP00000418268	9606.ENSP00000411532	0	0	0	0	0.785	0	0	0.380	0.861
MCM10	UHRF1	9606.ENSP00000418268	9606.ENSP00000479617	0	0	0	0	0.351	0	0	0.270	0.506
MCM10	PBK	9606.ENSP00000418268	9606.ENSP00000428489	0	0	0	0	0.794	0	0	0.310	0.852
MCM4	MYBL2	9606.ENSP00000262105	9606.ENSP00000217026	0	0	0	0	0.521	0	0	0.276	0.639
MCM4	NCAPH	9606.ENSP00000262105	9606.ENSP00000240423	0	0	0	0	0.891	0	0	0.235	0.913
MCM4	MND1	9606.ENSP00000262105	9606.ENSP00000240488	0	0	0	0	0.361	0	0	0.207	0.472
MCM4	NCAPG	9606.ENSP00000262105	9606.ENSP00000251496	0	0	0	0	0.923	0	0	0.479	0.958
MCM4	NDC80	9606.ENSP00000262105	9606.ENSP00000261597	0	0	0	0	0.875	0.065	0	0.087	0.884
MCM4	TUBGCP3	9606.ENSP00000262105	9606.ENSP00000261965	0	0	0	0	0.636	0	0	0.046	0.637
MCM4	PDS5B	9606.ENSP00000262105	9606.ENSP00000313851	0	0	0	0	0.400	0	0	0.066	0.416
MCM4	TK2	9606.ENSP00000262105	9606.ENSP00000299697	0	0	0	0	0.479	0	0	0	0.479
MCM4	NEK2	9606.ENSP00000262105	9606.ENSP00000355966	0	0	0	0	0.461	0	0	0.168	0.532
MCM4	SPC25	9606.ENSP00000262105	9606.ENSP00000282074	0	0	0	0	0.643	0	0	0	0.643
MCM4	NUF2	9606.ENSP00000262105	9606.ENSP00000271452	0	0	0	0	0.655	0	0	0.073	0.667
MCM4	PBK	9606.ENSP00000262105	9606.ENSP00000428489	0	0	0	0	0.678	0.061	0	0.129	0.714
MCM4	PTTG1	9606.ENSP00000262105	9606.ENSP00000377536	0	0	0	0	0.568	0	0	0.390	0.726
MCM4	RAD54L	9606.ENSP00000262105	9606.ENSP00000361043	0	0	0	0	0.649	0.149	0	0.250	0.756
MCM4	UHRF1	9606.ENSP00000262105	9606.ENSP00000479617	0	0	0	0	0.732	0	0	0.211	0.779
MCM4	MELK	9606.ENSP00000262105	9606.ENSP00000298048	0	0	0	0	0.808	0.059	0	0.210	0.845
MCM4	TPX2	9606.ENSP00000262105	9606.ENSP00000300403	0	0	0	0	0.830	0	0	0.150	0.849
MCM4	TTK	9606.ENSP00000262105	9606.ENSP00000358813	0	0	0	0	0.877	0	0	0.316	0.912
MCM4	TOP2A	9606.ENSP00000262105	9606.ENSP00000411532	0	0	0	0	0.848	0.066	0	0.509	0.924
MCM4	RRM2	9606.ENSP00000262105	9606.ENSP00000353770	0	0	0	0	0.940	0	0	0.484	0.967
MDC1	TPX2	9606.ENSP00000365588	9606.ENSP00000300403	0	0	0	0	0.088	0.391	0	0.456	0.671
MDC1	TCF20	9606.ENSP00000365588	9606.ENSP00000352463	0	0	0	0	0.085	0.468	0	0.440	0.704
MDC1	RAD54L	9606.ENSP00000365588	9606.ENSP00000361043	0	0	0	0	0.109	0.342	0	0.451	0.651
MDC1	TOP2A	9606.ENSP00000365588	9606.ENSP00000411532	0	0	0	0	0.110	0.107	0	0.900	0.915
MELK	MYBL2	9606.ENSP00000298048	9606.ENSP00000217026	0	0	0	0	0.562	0.066	0	0.641	0.840
MELK	NCAPH	9606.ENSP00000298048	9606.ENSP00000240423	0	0	0	0	0.738	0	0	0.370	0.828
MELK	MND1	9606.ENSP00000298048	9606.ENSP00000240488	0	0	0	0	0.786	0	0	0	0.786
MELK	SRSF6	9606.ENSP00000298048	9606.ENSP00000244020	0	0	0	0	0	0.076	0	0.444	0.464
MELK	NCAPG	9606.ENSP00000298048	9606.ENSP00000251496	0	0	0	0	0.925	0	0	0.557	0.965
MELK	NDC80	9606.ENSP00000298048	9606.ENSP00000261597	0	0	0	0	0.933	0	0	0.141	0.940
MELK	NUF2	9606.ENSP00000298048	9606.ENSP00000271452	0	0	0	0	0.870	0.069	0	0.381	0.918
MELK	SPC25	9606.ENSP00000298048	9606.ENSP00000282074	0	0	0	0	0.733	0	0	0	0.733
MELK	RORB	9606.ENSP00000298048	9606.ENSP00000366093	0	0	0	0	0	0	0	0.555	0.555
MELK	MTFR2	9606.ENSP00000298048	9606.ENSP00000395232	0	0	0	0	0.561	0	0	0.142	0.607
MELK	UHRF1	9606.ENSP00000298048	9606.ENSP00000479617	0	0	0	0	0.743	0	0	0.164	0.776
MELK	RAD54L	9606.ENSP00000298048	9606.ENSP00000361043	0	0	0	0	0.733	0.076	0	0.382	0.834
MELK	SHCBP1	9606.ENSP00000298048	9606.ENSP00000306473	0	0	0	0	0.832	0	0	0.139	0.849
MELK	NEK2	9606.ENSP00000298048	9606.ENSP00000355966	0	0	0	0.621	0.832	0.056	0	0.484	0.863
MELK	PTTG1	9606.ENSP00000298048	9606.ENSP00000377536	0	0	0	0	0.857	0	0	0.345	0.902
MELK	TTK	9606.ENSP00000298048	9606.ENSP00000358813	0	0	0	0.571	0.914	0.056	0	0.505	0.933
MELK	RRM2	9606.ENSP00000298048	9606.ENSP00000353770	0	0	0	0	0.925	0.059	0	0.427	0.956
MELK	TOP2A	9606.ENSP00000298048	9606.ENSP00000411532	0	0	0	0	0.935	0.056	0	0.560	0.970
MELK	TPX2	9606.ENSP00000298048	9606.ENSP00000300403	0	0	0	0	0.943	0	0	0.508	0.970
MELK	PBK	9606.ENSP00000298048	9606.ENSP00000428489	0	0	0	0	0.952	0.136	0	0.560	0.980
MFAP4	OGN	9606.ENSP00000378957	9606.ENSP00000262551	0	0	0	0	0.153	0.056	0	0.335	0.422
MME	NT5E	9606.ENSP00000418525	9606.ENSP00000257770	0	0	0	0	0	0	0	0.593	0.593
MME	PLA2R1	9606.ENSP00000418525	9606.ENSP00000283243	0	0	0	0	0	0	0	0.469	0.469
MME	PGR	9606.ENSP00000418525	9606.ENSP00000325120	0	0	0	0	0	0.056	0	0.631	0.636
MME	WT1	9606.ENSP00000418525	9606.ENSP00000331327	0	0	0	0	0	0.056	0	0.561	0.567
MME	NR3C2	9606.ENSP00000418525	9606.ENSP00000350815	0	0	0	0	0	0.056	0	0.561	0.567
MME	MMP9	9606.ENSP00000418525	9606.ENSP00000361405	0	0	0	0	0	0	0	0.404	0.404
MME	SDC1	9606.ENSP00000418525	9606.ENSP00000370542	0	0	0	0	0.059	0	0	0.688	0.693
MMP1	MMP2	9606.ENSP00000322788	9606.ENSP00000219070	0	0	0	0.869	0.154	0	0.900	0.883	0.921
MMP1	SPP1	9606.ENSP00000322788	9606.ENSP00000378517	0	0	0	0	0.049	0	0	0.517	0.521
MMP1	PLAUR	9606.ENSP00000322788	9606.ENSP00000339328	0	0	0	0	0.104	0	0	0.504	0.536
MMP1	PLAU	9606.ENSP00000322788	9606.ENSP00000361850	0	0	0	0	0.198	0	0	0.603	0.668
MMP1	SDC1	9606.ENSP00000322788	9606.ENSP00000370542	0	0	0	0	0.088	0	0.900	0.262	0.926
MMP1	MMP9	9606.ENSP00000322788	9606.ENSP00000361405	0	0	0	0.750	0.518	0	0.900	0.901	0.961
MMP12	PLAUR	9606.ENSP00000458585	9606.ENSP00000339328	0	0	0	0	0.065	0.213	0.900	0.393	0.949
MMP12	MMP9	9606.ENSP00000458585	9606.ENSP00000361405	0	0	0	0.732	0.512	0	0.300	0.855	0.724
MMP12	PLAU	9606.ENSP00000458585	9606.ENSP00000361850	0	0	0	0	0.076	0	0	0.403	0.425
MMP12	SPP1	9606.ENSP00000458585	9606.ENSP00000378517	0	0	0	0	0.086	0	0	0.459	0.484
MMP2	TGM2	9606.ENSP00000219070	9606.ENSP00000355330	0	0	0	0	0.093	0	0	0.391	0.424
MMP2	PGR	9606.ENSP00000219070	9606.ENSP00000325120	0	0	0	0	0	0	0	0.426	0.426
MMP2	RUNX2	9606.ENSP00000219070	9606.ENSP00000360493	0	0	0	0	0	0	0	0.450	0.450
MMP2	TGFBR1	9606.ENSP00000219070	9606.ENSP00000364133	0	0	0	0	0	0	0	0.452	0.452
MMP2	SDC1	9606.ENSP00000219070	9606.ENSP00000370542	0	0	0	0	0.103	0	0	0.419	0.457
MMP2	SPP1	9606.ENSP00000219070	9606.ENSP00000378517	0	0	0	0	0.076	0	0	0.691	0.702
MMP2	PLAUR	9606.ENSP00000219070	9606.ENSP00000339328	0	0	0	0	0.062	0	0	0.697	0.703
MMP2	PLAU	9606.ENSP00000219070	9606.ENSP00000361850	0	0	0	0	0.152	0	0	0.688	0.724
MMP2	MMP9	9606.ENSP00000219070	9606.ENSP00000361405	0	0	0	0.929	0.062	0	0.900	0.923	0.908
MMP9	PGR	9606.ENSP00000361405	9606.ENSP00000325120	0	0	0	0	0	0	0	0.500	0.499
